gs_id,time_ns,old_sat,new_sat
67,470000000000,-1,59
76,470000000000,34,-1
84,470000000000,-1,330
87,470000000000,-1,109
92,470000000000,-1,37
9,475000000000,299,-1
21,475000000000,58,-1
35,475000000000,5,-1
59,475000000000,388,-1
60,475000000000,356,-1
67,475000000000,59,-1
71,475000000000,-1,605
75,475000000000,-1,29
84,475000000000,330,-1
87,475000000000,109,-1
91,475000000000,-1,208
92,475000000000,37,-1
58,480000000000,-1,355
60,480000000000,-1,210
71,480000000000,605,-1
75,480000000000,29,-1
91,480000000000,208,-1
1,485000000000,-1,353
58,485000000000,355,-1
60,485000000000,210,-1
69,485000000000,-1,157
80,485000000000,-1,205
1,490000000000,353,-1
6,490000000000,-1,387
52,490000000000,-1,354
65,490000000000,-1,76
66,490000000000,-1,539
69,490000000000,157,-1
80,490000000000,205,-1
6,495000000000,387,-1
13,495000000000,-1,507
26,495000000000,-1,130
47,495000000000,-1,183
52,495000000000,354,-1
65,495000000000,76,-1
66,495000000000,539,-1
67,495000000000,-1,132
79,495000000000,-1,137
94,495000000000,-1,253
13,500000000000,507,-1
26,500000000000,130,-1
39,500000000000,-1,158
47,500000000000,183,-1
55,500000000000,-1,367
67,500000000000,132,-1
72,500000000000,-1,331
79,500000000000,137,-1
86,500000000000,-1,77
94,500000000000,253,-1
23,505000000000,-1,415
39,505000000000,158,-1
55,505000000000,367,-1
72,505000000000,331,-1
86,505000000000,77,-1
93,505000000000,-1,304
12,510000000000,-1,211
23,510000000000,415,-1
93,510000000000,304,-1
12,515000000000,211,-1
44,515000000000,-1,87
76,515000000000,-1,107
89,515000000000,-1,549
30,520000000000,-1,34
33,520000000000,-1,361
44,520000000000,87,-1
76,520000000000,107,-1
89,520000000000,549,-1
12,525000000000,-1,380
19,525000000000,-1,235
30,525000000000,34,-1
33,525000000000,361,-1
87,525000000000,-1,133
12,530000000000,380,-1
19,530000000000,235,-1
74,530000000000,-1,90
87,530000000000,133,-1
27,535000000000,-1,185
36,535000000000,-1,205
38,535000000000,-1,580
46,535000000000,-1,251
74,535000000000,90,-1
18,540000000000,-1,202
24,540000000000,-1,161
27,540000000000,185,306
33,540000000000,-1,555
36,540000000000,205,-1
38,540000000000,580,-1
46,540000000000,251,-1
78,540000000000,-1,131
85,540000000000,-1,556
89,540000000000,-1,117
17,545000000000,-1,438
18,545000000000,202,-1
20,545000000000,-1,63
21,545000000000,-1,9
24,545000000000,161,-1
27,545000000000,306,-1
28,545000000000,-1,153
33,545000000000,555,-1
54,545000000000,-1,485
61,545000000000,-1,287
78,545000000000,131,-1
85,545000000000,556,-1
89,545000000000,117,-1
96,545000000000,-1,84
2,550000000000,-1,460
3,550000000000,-1,113
11,550000000000,-1,135
17,550000000000,438,-1
20,550000000000,63,-1
21,550000000000,9,-1
28,550000000000,153,-1
34,550000000000,-1,401
54,550000000000,485,-1
61,550000000000,287,-1
82,550000000000,-1,386
92,550000000000,-1,61
96,550000000000,84,-1
97,550000000000,-1,110
0,555000000000,-1,387
2,555000000000,460,-1
3,555000000000,113,-1
7,555000000000,-1,548
10,555000000000,-1,563
11,555000000000,135,-1
22,555000000000,-1,324
34,555000000000,401,-1
49,555000000000,-1,611
59,555000000000,-1,28
63,555000000000,-1,125
81,555000000000,-1,83
82,555000000000,386,-1
92,555000000000,61,-1
97,555000000000,110,-1
0,560000000000,387,-1
7,560000000000,548,-1
9,560000000000,-1,517
10,560000000000,563,-1
16,560000000000,-1,53
22,560000000000,324,-1
25,560000000000,-1,413
28,560000000000,-1,513
32,560000000000,-1,460
40,560000000000,-1,598
49,560000000000,611,-1
53,560000000000,-1,138
57,560000000000,-1,36
58,560000000000,-1,161
59,560000000000,28,-1
63,560000000000,125,-1
70,560000000000,-1,588
80,560000000000,-1,11
81,560000000000,83,-1
83,560000000000,-1,10
84,560000000000,-1,354
85,560000000000,-1,410
95,560000000000,-1,86
1,565000000000,-1,88
8,565000000000,-1,355
9,565000000000,517,-1
14,565000000000,-1,416
16,565000000000,53,-1
25,565000000000,413,-1
27,565000000000,-1,160
28,565000000000,513,-1
30,565000000000,-1,107
32,565000000000,460,-1
38,565000000000,-1,386
40,565000000000,598,-1
51,565000000000,-1,276
53,565000000000,138,-1
57,565000000000,36,-1
58,565000000000,161,-1
64,565000000000,-1,155
70,565000000000,588,-1
77,565000000000,-1,60
80,565000000000,11,-1
83,565000000000,10,-1
84,565000000000,354,-1
85,565000000000,410,-1
95,565000000000,86,-1
1,570000000000,88,-1
8,570000000000,355,-1
13,570000000000,-1,531
14,570000000000,416,-1
15,570000000000,-1,205
27,570000000000,160,-1
30,570000000000,107,-1
31,570000000000,-1,100
38,570000000000,386,-1
51,570000000000,276,-1
64,570000000000,155,-1
68,570000000000,-1,328
69,570000000000,-1,181
72,570000000000,-1,185
77,570000000000,60,-1
96,570000000000,-1,157
98,570000000000,-1,137
13,575000000000,531,-1
15,575000000000,205,-1
23,575000000000,-1,101
31,575000000000,100,-1
41,575000000000,-1,62
68,575000000000,328,-1
69,575000000000,181,-1
72,575000000000,185,-1
84,575000000000,-1,136
88,575000000000,-1,279
94,575000000000,-1,613
96,575000000000,157,-1
98,575000000000,137,-1
4,580000000000,-1,367
21,580000000000,-1,82
23,580000000000,101,-1
41,580000000000,62,-1
45,580000000000,-1,589
55,580000000000,-1,149
56,580000000000,-1,565
67,580000000000,-1,83
76,580000000000,-1,58
84,580000000000,136,-1
88,580000000000,279,-1
94,580000000000,613,-1
4,585000000000,367,-1
21,585000000000,82,-1
26,585000000000,-1,561
35,585000000000,-1,436
37,585000000000,-1,126
42,585000000000,-1,229
45,585000000000,589,-1
55,585000000000,149,-1
56,585000000000,565,-1
67,585000000000,83,-1
76,585000000000,58,-1
19,590000000000,-1,210
24,590000000000,-1,330
26,590000000000,561,-1
35,590000000000,436,-1
37,590000000000,126,-1
42,590000000000,229,-1
52,590000000000,-1,112
62,590000000000,-1,198
74,590000000000,-1,401
90,590000000000,-1,87
91,590000000000,-1,232
92,590000000000,-1,254
96,590000000000,-1,108
99,590000000000,-1,354
19,595000000000,210,-1
24,595000000000,330,136
30,595000000000,-1,58
48,595000000000,-1,254
52,595000000000,112,-1
62,595000000000,198,-1
66,595000000000,-1,202
74,595000000000,401,-1
90,595000000000,87,-1
91,595000000000,232,-1
92,595000000000,254,-1
96,595000000000,108,-1
99,595000000000,354,-1
15,600000000000,-1,180
24,600000000000,136,-1
30,600000000000,58,-1
48,600000000000,254,-1
66,600000000000,202,-1
67,600000000000,-1,34
73,600000000000,-1,355
89,600000000000,-1,524
15,605000000000,180,-1
17,605000000000,-1,77
47,605000000000,-1,207
67,605000000000,34,-1
73,605000000000,355,-1
86,605000000000,-1,389
89,605000000000,524,-1
12,610000000000,-1,186
17,610000000000,77,-1
20,610000000000,-1,327
47,610000000000,207,-1
54,610000000000,-1,460
76,610000000000,-1,9
82,610000000000,-1,361
86,610000000000,389,-1
0,615000000000,-1,3
2,615000000000,-1,435
12,615000000000,186,-1
18,615000000000,-1,538
20,615000000000,327,-1
22,615000000000,-1,541
54,615000000000,460,-1
60,615000000000,-1,331
76,615000000000,9,-1
82,615000000000,361,-1
0,620000000000,3,-1
2,620000000000,435,-1
3,620000000000,-1,377
18,620000000000,538,-1
22,620000000000,541,-1
60,620000000000,331,-1
64,620000000000,-1,130
3,625000000000,377,-1
39,625000000000,-1,182
49,625000000000,-1,586
50,625000000000,-1,89
62,625000000000,-1,367
64,625000000000,130,-1
97,625000000000,-1,85
21,630000000000,-1,33
39,630000000000,182,-1
49,630000000000,586,-1
50,630000000000,89,-1
62,630000000000,367,-1
79,630000000000,-1,378
86,630000000000,-1,413
97,630000000000,85,-1
11,635000000000,-1,256
21,635000000000,33,-1
29,635000000000,-1,67
79,635000000000,378,-1
86,635000000000,413,-1
87,635000000000,-1,157
91,635000000000,-1,183
11,640000000000,256,-1
29,640000000000,67,-1
45,640000000000,-1,251
83,640000000000,-1,180
87,640000000000,157,-1
91,640000000000,183,-1
29,645000000000,-1,42
45,645000000000,251,-1
49,645000000000,-1,179
50,645000000000,-1,376
69,645000000000,-1,59
75,645000000000,-1,412
82,645000000000,-1,579
83,645000000000,180,-1
5,650000000000,-1,226
7,650000000000,-1,523
13,650000000000,-1,409
29,650000000000,42,-1
44,650000000000,-1,328
49,650000000000,179,-1
50,650000000000,376,-1
61,650000000000,-1,528
69,650000000000,59,-1
75,650000000000,412,-1
82,650000000000,579,-1
4,655000000000,-1,342
5,655000000000,226,-1
7,655000000000,523,-1
13,655000000000,409,-1
44,655000000000,328,-1
53,655000000000,-1,402
61,655000000000,528,-1
97,655000000000,-1,255
4,660000000000,342,-1
8,660000000000,-1,330
9,660000000000,-1,323
15,660000000000,-1,10
31,660000000000,-1,390
47,660000000000,-1,158
53,660000000000,402,-1
54,660000000000,-1,5
75,660000000000,-1,436
97,660000000000,255,-1
2,665000000000,-1,605
6,665000000000,-1,3
8,665000000000,330,-1
9,665000000000,323,-1
10,665000000000,-1,202
15,665000000000,10,-1
31,665000000000,390,-1
40,665000000000,-1,142
43,665000000000,-1,440
46,665000000000,-1,564
47,665000000000,158,-1
48,665000000000,-1,278
54,665000000000,5,-1
65,665000000000,-1,389
68,665000000000,-1,62
75,665000000000,436,-1
76,665000000000,-1,82
93,665000000000,-1,86
2,670000000000,605,-1
6,670000000000,3,-1
10,670000000000,202,-1
19,670000000000,-1,380
24,670000000000,-1,354
36,670000000000,-1,35
40,670000000000,142,-1
43,670000000000,440,-1
46,670000000000,564,-1
48,670000000000,278,-1
62,670000000000,-1,173
63,670000000000,-1,415
65,670000000000,389,-1
68,670000000000,62,-1
71,670000000000,-1,435
73,670000000000,-1,185
76,670000000000,82,-1
78,670000000000,-1,9
93,670000000000,86,-1
95,670000000000,-1,279
4,675000000000,-1,148
8,675000000000,-1,160
16,675000000000,-1,437
19,675000000000,380,-1
24,675000000000,354,-1
27,675000000000,-1,330
29,675000000000,-1,473
33,675000000000,-1,385
36,675000000000,35,-1
42,675000000000,-1,253
43,675000000000,-1,150
62,675000000000,173,-1
63,675000000000,415,-1
71,675000000000,435,-1
72,675000000000,-1,355
73,675000000000,185,-1
77,675000000000,-1,230
78,675000000000,9,-1
83,675000000000,-1,155
95,675000000000,279,-1
4,680000000000,148,-1
5,680000000000,-1,250
7,680000000000,-1,92
8,680000000000,160,-1
12,680000000000,-1,404
16,680000000000,437,-1
27,680000000000,330,-1
29,680000000000,473,-1
30,680000000000,-1,82
32,680000000000,-1,5
33,680000000000,385,-1
34,680000000000,-1,89
42,680000000000,253,-1
43,680000000000,150,-1
56,680000000000,-1,275
64,680000000000,-1,585
72,680000000000,355,-1
77,680000000000,230,-1
81,680000000000,-1,107
83,680000000000,155,-1
98,680000000000,-1,378
5,685000000000,250,-1
7,685000000000,92,-1
11,685000000000,-1,280
12,685000000000,404,-1
30,685000000000,82,-1
32,685000000000,5,-1
34,685000000000,89,-1
56,685000000000,275,-1
64,685000000000,585,-1
67,685000000000,-1,107
81,685000000000,107,-1
85,685000000000,-1,385
88,685000000000,-1,61
98,685000000000,378,-1
11,690000000000,280,-1
14,690000000000,-1,174
42,690000000000,-1,11
67,690000000000,107,-1
70,690000000000,-1,227
85,690000000000,385,-1
88,690000000000,61,-1
96,690000000000,-1,132
14,695000000000,174,-1
26,695000000000,-1,154
42,695000000000,11,-1
51,695000000000,-1,589
57,695000000000,-1,229
60,695000000000,-1,355
70,695000000000,227,-1
90,695000000000,-1,328
96,695000000000,132,-1
99,695000000000,-1,136
26,700000000000,154,-1
35,700000000000,-1,460
51,700000000000,589,-1
57,700000000000,229,-1
60,700000000000,355,-1
77,700000000000,-1,205
90,700000000000,328,-1
99,700000000000,136,-1
5,705000000000,-1,539
32,705000000000,-1,605
35,705000000000,460,-1
48,705000000000,-1,36
67,705000000000,-1,58
76,705000000000,-1,33
77,705000000000,205,-1
5,710000000000,539,-1
21,710000000000,-1,57
25,710000000000,-1,52
32,710000000000,605,-1
35,710000000000,-1,29
38,710000000000,-1,604
48,710000000000,36,-1
59,710000000000,-1,387
67,710000000000,58,-1
76,710000000000,33,-1
1,715000000000,-1,112
9,715000000000,-1,298
21,715000000000,57,-1
25,715000000000,52,-1
35,715000000000,29,4
38,715000000000,604,-1
59,715000000000,387,-1
71,715000000000,-1,410
75,715000000000,-1,28
91,715000000000,-1,207
1,720000000000,112,-1
9,720000000000,298,-1
35,720000000000,4,-1
39,720000000000,-1,133
41,720000000000,-1,303
71,720000000000,410,-1
75,720000000000,28,-1
84,720000000000,-1,329
87,720000000000,-1,108
91,720000000000,207,-1
39,725000000000,133,-1
41,725000000000,303,-1
84,725000000000,329,-1
87,725000000000,108,-1
58,730000000000,-1,354
69,730000000000,-1,156
79,730000000000,-1,136
80,730000000000,-1,204
1,735000000000,-1,352
23,735000000000,-1,414
47,735000000000,-1,182
58,735000000000,354,-1
65,735000000000,-1,75
66,735000000000,-1,538
67,735000000000,-1,131
69,735000000000,156,-1
79,735000000000,136,-1
80,735000000000,204,-1
86,735000000000,-1,76
1,740000000000,352,-1
6,740000000000,-1,386
13,740000000000,-1,506
23,740000000000,414,-1
39,740000000000,-1,157
47,740000000000,182,-1
52,740000000000,-1,353
65,740000000000,75,-1
66,740000000000,538,-1
67,740000000000,131,-1
72,740000000000,-1,330
86,740000000000,76,-1
93,740000000000,-1,303
94,740000000000,-1,252
6,745000000000,386,-1
13,745000000000,506,-1
39,745000000000,157,-1
52,745000000000,353,-1
72,745000000000,330,-1
89,745000000000,-1,548
93,745000000000,303,-1
94,745000000000,252,-1
44,750000000000,-1,86
55,750000000000,-1,366
76,750000000000,-1,106
89,750000000000,548,-1
19,755000000000,-1,234
26,755000000000,-1,129
44,755000000000,86,-1
55,755000000000,366,-1
76,755000000000,106,-1
19,760000000000,234,-1
26,760000000000,129,-1
27,760000000000,-1,184
33,760000000000,-1,360
74,760000000000,-1,89
27,765000000000,184,-1
33,765000000000,360,-1
60,765000000000,-1,209
74,765000000000,89,-1
85,765000000000,-1,555
87,765000000000,-1,132
9,770000000000,-1,516
18,770000000000,-1,201
60,770000000000,209,-1
85,770000000000,555,-1
87,770000000000,132,-1
9,775000000000,516,-1
18,775000000000,201,-1
30,775000000000,-1,33
36,775000000000,-1,10
46,775000000000,-1,250
54,775000000000,-1,484
2,780000000000,-1,459
12,780000000000,-1,379
22,780000000000,-1,323
30,780000000000,33,-1
36,780000000000,10,-1
38,780000000000,-1,579
46,780000000000,250,-1
54,780000000000,484,-1
61,780000000000,-1,286
78,780000000000,-1,130
92,780000000000,-1,60
97,780000000000,-1,109
0,785000000000,-1,386
2,785000000000,459,-1
11,785000000000,-1,134
12,785000000000,379,-1
15,785000000000,-1,204
20,785000000000,-1,62
22,785000000000,323,-1
28,785000000000,-1,176
38,785000000000,579,385
57,785000000000,-1,35
61,785000000000,286,-1
78,785000000000,130,-1
84,785000000000,-1,353
92,785000000000,60,-1
97,785000000000,109,-1
0,790000000000,386,-1
3,790000000000,-1,112
8,790000000000,-1,354
11,790000000000,134,-1
15,790000000000,204,-1
17,790000000000,-1,437
20,790000000000,62,-1
21,790000000000,-1,8
28,790000000000,176,-1
38,790000000000,385,-1
57,790000000000,35,-1
58,790000000000,-1,160
64,790000000000,-1,154
80,790000000000,-1,10
83,790000000000,-1,9
84,790000000000,353,-1
95,790000000000,-1,85
3,795000000000,112,-1
4,795000000000,-1,366
7,795000000000,-1,547
8,795000000000,354,-1
10,795000000000,-1,562
16,795000000000,-1,436
17,795000000000,437,-1
21,795000000000,8,-1
27,795000000000,-1,305
30,795000000000,-1,106
33,795000000000,-1,554
34,795000000000,-1,400
36,795000000000,-1,204
49,795000000000,-1,610
58,795000000000,160,-1
59,795000000000,-1,27
64,795000000000,154,-1
80,795000000000,10,-1
82,795000000000,-1,385
83,795000000000,9,-1
85,795000000000,-1,579
95,795000000000,85,-1
4,800000000000,366,-1
7,800000000000,547,-1
10,800000000000,562,-1
13,800000000000,-1,530
14,800000000000,-1,415
16,800000000000,436,-1
25,800000000000,-1,412
27,800000000000,305,-1
30,800000000000,106,-1
32,800000000000,-1,459
33,800000000000,554,-1
34,800000000000,400,-1
36,800000000000,204,-1
40,800000000000,-1,597
41,800000000000,-1,61
45,800000000000,-1,588
49,800000000000,610,-1
53,800000000000,-1,137
59,800000000000,27,-1
68,800000000000,-1,327
69,800000000000,-1,180
70,800000000000,-1,587
71,800000000000,-1,604
82,800000000000,385,-1
85,800000000000,579,-1
96,800000000000,-1,156
1,805000000000,-1,87
13,805000000000,530,-1
14,805000000000,415,-1
24,805000000000,-1,160
25,805000000000,412,-1
32,805000000000,459,-1
40,805000000000,597,-1
41,805000000000,61,-1
45,805000000000,588,-1
51,805000000000,-1,275
53,805000000000,137,-1
55,805000000000,-1,148
68,805000000000,327,-1
69,805000000000,180,-1
70,805000000000,587,-1
71,805000000000,604,-1
77,805000000000,-1,59
81,805000000000,-1,82
89,805000000000,-1,116
96,805000000000,156,-1
1,810000000000,87,-1
21,810000000000,-1,81
24,810000000000,160,-1
26,810000000000,-1,560
27,810000000000,-1,159
51,810000000000,275,-1
55,810000000000,148,-1
62,810000000000,-1,391
63,810000000000,-1,149
72,810000000000,-1,184
77,810000000000,59,-1
81,810000000000,82,-1
88,810000000000,-1,278
89,810000000000,116,-1
98,810000000000,-1,136
21,815000000000,81,-1
23,815000000000,-1,100
26,815000000000,560,-1
27,815000000000,159,-1
31,815000000000,-1,124
37,815000000000,-1,463
62,815000000000,391,-1
63,815000000000,149,-1
67,815000000000,-1,82
72,815000000000,184,-1
73,815000000000,-1,379
88,815000000000,278,-1
94,815000000000,-1,612
98,815000000000,136,-1
23,820000000000,100,-1
31,820000000000,124,-1
37,820000000000,463,125
52,820000000000,-1,111
62,820000000000,-1,197
66,820000000000,-1,201
67,820000000000,82,-1
73,820000000000,379,-1
74,820000000000,-1,113
76,820000000000,-1,57
84,820000000000,-1,135
94,820000000000,612,-1
37,825000000000,125,-1
52,825000000000,111,-1
56,825000000000,-1,564
62,825000000000,197,-1
66,825000000000,201,-1
74,825000000000,113,-1
76,825000000000,57,-1
84,825000000000,135,-1
89,825000000000,-1,523
90,825000000000,-1,86
92,825000000000,-1,253
99,825000000000,-1,353
29,830000000000,-1,66
35,830000000000,-1,435
50,830000000000,-1,88
56,830000000000,564,-1
89,830000000000,523,-1
90,830000000000,86,-1
91,830000000000,-1,231
92,830000000000,253,-1
99,830000000000,353,-1
24,835000000000,-1,135
29,835000000000,66,-1
35,835000000000,435,-1
50,835000000000,88,-1
74,835000000000,-1,400
91,835000000000,231,-1
19,840000000000,-1,355
24,840000000000,135,-1
42,840000000000,-1,228
67,840000000000,-1,33
74,840000000000,400,-1
89,840000000000,-1,140
19,845000000000,355,-1
30,845000000000,-1,57
42,845000000000,228,-1
47,845000000000,-1,206
67,845000000000,33,-1
73,845000000000,-1,354
89,845000000000,140,-1
96,845000000000,-1,107
12,850000000000,-1,185
17,850000000000,-1,76
30,850000000000,57,-1
47,850000000000,206,-1
48,850000000000,-1,253
73,850000000000,354,-1
76,850000000000,-1,8
82,850000000000,-1,360
85,850000000000,-1,409
96,850000000000,107,-1
12,855000000000,185,-1
15,855000000000,-1,179
17,855000000000,76,-1
19,855000000000,-1,209
20,855000000000,-1,326
48,855000000000,253,-1
76,855000000000,8,-1
82,855000000000,360,-1
85,855000000000,409,-1
3,860000000000,-1,376
15,860000000000,179,-1
18,860000000000,-1,537
19,860000000000,209,-1
20,860000000000,326,-1
22,860000000000,-1,540
60,860000000000,-1,330
82,860000000000,-1,578
2,865000000000,-1,434
3,865000000000,376,-1
18,865000000000,537,-1
22,865000000000,540,-1
39,865000000000,-1,181
49,865000000000,-1,178
54,865000000000,-1,459
60,865000000000,330,-1
82,865000000000,578,-1
86,865000000000,-1,412
2,870000000000,434,-1
28,870000000000,-1,512
39,870000000000,181,-1
49,870000000000,178,-1
54,870000000000,459,-1
79,870000000000,-1,377
86,870000000000,412,-1
21,875000000000,-1,32
28,875000000000,512,-1
62,875000000000,-1,366
64,875000000000,-1,129
79,875000000000,377,-1
87,875000000000,-1,156
21,880000000000,32,-1
62,880000000000,366,-1
64,880000000000,129,-1
69,880000000000,-1,58
83,880000000000,-1,179
87,880000000000,156,-1
97,880000000000,-1,84
9,885000000000,-1,322
11,885000000000,-1,255
13,885000000000,-1,408
44,885000000000,-1,327
50,885000000000,-1,375
69,885000000000,58,-1
75,885000000000,-1,435
83,885000000000,179,-1
97,885000000000,84,-1
4,890000000000,-1,172
9,890000000000,322,-1
11,890000000000,255,-1
13,890000000000,408,-1
24,890000000000,-1,353
29,890000000000,-1,41
44,890000000000,327,-1
45,890000000000,-1,250
48,890000000000,-1,277
50,890000000000,375,-1
75,890000000000,435,-1
91,890000000000,-1,182
93,890000000000,-1,85
4,895000000000,172,-1
15,895000000000,-1,9
24,895000000000,353,-1
29,895000000000,41,-1
31,895000000000,-1,389
42,895000000000,-1,252
43,895000000000,-1,463
45,895000000000,250,-1
46,895000000000,-1,563
48,895000000000,277,-1
61,895000000000,-1,527
65,895000000000,-1,388
76,895000000000,-1,81
91,895000000000,182,-1
93,895000000000,85,-1
97,895000000000,-1,254
0,900000000000,-1,2
6,900000000000,-1,2
7,900000000000,-1,91
12,900000000000,-1,403
15,900000000000,9,-1
27,900000000000,-1,329
31,900000000000,389,-1
42,900000000000,252,-1
43,900000000000,463,-1
46,900000000000,563,-1
54,900000000000,-1,4
61,900000000000,527,-1
63,900000000000,-1,173
65,900000000000,388,-1
76,900000000000,81,-1
78,900000000000,-1,8
97,900000000000,254,-1
0,905000000000,2,-1
2,905000000000,-1,604
4,905000000000,-1,341
6,905000000000,2,-1
7,905000000000,91,-1
8,905000000000,-1,184
12,905000000000,403,-1
19,905000000000,-1,379
27,905000000000,329,-1
34,905000000000,-1,88
38,905000000000,-1,603
47,905000000000,-1,157
53,905000000000,-1,401
54,905000000000,4,-1
63,905000000000,173,-1
78,905000000000,8,-1
95,905000000000,-1,278
2,910000000000,604,-1
4,910000000000,341,-1
5,910000000000,-1,274
8,910000000000,184,-1
10,910000000000,-1,201
19,910000000000,379,-1
26,910000000000,-1,153
33,910000000000,-1,384
34,910000000000,88,-1
36,910000000000,-1,34
38,910000000000,603,-1
47,910000000000,157,-1
53,910000000000,401,-1
68,910000000000,-1,61
71,910000000000,-1,434
72,910000000000,-1,354
73,910000000000,-1,184
77,910000000000,-1,229
95,910000000000,278,-1
5,915000000000,274,-1
10,915000000000,201,-1
26,915000000000,153,-1
29,915000000000,-1,65
32,915000000000,-1,4
33,915000000000,384,-1
36,915000000000,34,-1
40,915000000000,-1,141
68,915000000000,61,-1
71,915000000000,434,-1
72,915000000000,354,-1
73,915000000000,184,-1
77,915000000000,229,-1
81,915000000000,-1,106
88,915000000000,-1,60
8,920000000000,-1,159
14,920000000000,-1,173
29,920000000000,65,-1
32,920000000000,4,-1
35,920000000000,-1,459
40,920000000000,141,-1
64,920000000000,-1,584
67,920000000000,-1,106
81,920000000000,106,-1
88,920000000000,60,-1
98,920000000000,-1,377
99,920000000000,-1,135
4,925000000000,-1,147
8,925000000000,159,-1
11,925000000000,-1,279
14,925000000000,173,-1
30,925000000000,-1,81
35,925000000000,459,-1
56,925000000000,-1,299
63,925000000000,-1,414
64,925000000000,584,-1
67,925000000000,106,-1
98,925000000000,377,-1
99,925000000000,135,-1
4,930000000000,147,-1
11,930000000000,279,-1
30,930000000000,81,-1
42,930000000000,-1,10
51,930000000000,-1,588
56,930000000000,299,-1
57,930000000000,-1,228
63,930000000000,414,-1
83,930000000000,-1,154
96,930000000000,-1,131
42,935000000000,10,-1
51,935000000000,588,-1
57,935000000000,228,-1
60,935000000000,-1,354
62,935000000000,-1,172
70,935000000000,-1,226
83,935000000000,154,-1
90,935000000000,-1,327
96,935000000000,131,-1
60,940000000000,354,-1
62,940000000000,172,-1
70,940000000000,226,-1
85,940000000000,-1,384
90,940000000000,327,-1
1,945000000000,-1,111
39,945000000000,-1,132
48,945000000000,-1,35
67,945000000000,-1,130
76,945000000000,-1,32
85,945000000000,384,-1
1,950000000000,111,-1
21,950000000000,-1,56
39,950000000000,132,-1
48,950000000000,35,-1
67,950000000000,130,-1
76,950000000000,32,-1
5,955000000000,-1,538
21,955000000000,56,-1
59,955000000000,-1,386
77,955000000000,-1,204
87,955000000000,-1,107
91,955000000000,-1,206
5,960000000000,538,-1
25,960000000000,-1,51
32,960000000000,-1,604
35,960000000000,-1,3
59,960000000000,386,-1
77,960000000000,204,-1
87,960000000000,107,-1
91,960000000000,206,-1
25,965000000000,51,-1
32,965000000000,604,-1
35,965000000000,3,-1
41,965000000000,-1,302
69,965000000000,-1,155
75,965000000000,-1,27
84,965000000000,-1,328
9,970000000000,-1,515
41,970000000000,302,-1
58,970000000000,-1,353
69,970000000000,155,-1
71,970000000000,-1,603
75,970000000000,27,-1
79,970000000000,-1,135
80,970000000000,-1,203
84,970000000000,328,-1
9,975000000000,515,-1
13,975000000000,-1,505
39,975000000000,-1,156
47,975000000000,-1,181
58,975000000000,353,-1
71,975000000000,603,-1
79,975000000000,135,-1
80,975000000000,203,-1
86,975000000000,-1,75
89,975000000000,-1,547
13,980000000000,505,-1
23,980000000000,-1,413
39,980000000000,156,-1
43,980000000000,-1,174
47,980000000000,181,-1
52,980000000000,-1,352
66,980000000000,-1,537
86,980000000000,75,-1
89,980000000000,547,-1
1,985000000000,-1,351
12,985000000000,-1,209
23,985000000000,413,-1
29,985000000000,-1,472
43,985000000000,174,-1
52,985000000000,352,-1
66,985000000000,537,-1
76,985000000000,-1,105
93,985000000000,-1,302
94,985000000000,-1,251
1,990000000000,351,-1
6,990000000000,-1,385
12,990000000000,209,-1
29,990000000000,472,-1
55,990000000000,-1,365
76,990000000000,105,-1
93,990000000000,302,-1
94,990000000000,251,-1
6,995000000000,385,-1
26,995000000000,-1,128
44,995000000000,-1,85
55,995000000000,365,-1
65,995000000000,-1,99
72,995000000000,-1,329
19,1000000000000,-1,233
26,1000000000000,128,-1
44,1000000000000,85,-1
60,1000000000000,-1,208
65,1000000000000,99,-1
72,1000000000000,329,-1
74,1000000000000,-1,88
85,1000000000000,-1,554
18,1005000000000,-1,200
19,1005000000000,233,-1
27,1005000000000,-1,183
60,1005000000000,208,-1
74,1005000000000,88,-1
85,1005000000000,554,-1
87,1005000000000,-1,131
8,1010000000000,-1,353
18,1010000000000,200,-1
20,1010000000000,-1,61
24,1010000000000,-1,159
27,1010000000000,183,-1
30,1010000000000,-1,32
87,1010000000000,131,-1
92,1010000000000,-1,59
2,1015000000000,-1,458
3,1015000000000,-1,111
8,1015000000000,353,-1
17,1015000000000,-1,436
20,1015000000000,61,-1
22,1015000000000,-1,322
24,1015000000000,159,-1
30,1015000000000,32,-1
33,1015000000000,-1,553
38,1015000000000,-1,409
54,1015000000000,-1,483
82,1015000000000,-1,384
84,1015000000000,-1,352
92,1015000000000,59,-1
97,1015000000000,-1,108
2,1020000000000,458,-1
3,1020000000000,111,-1
4,1020000000000,-1,365
7,1020000000000,-1,546
11,1020000000000,-1,133
16,1020000000000,-1,52
17,1020000000000,436,-1
22,1020000000000,322,-1
25,1020000000000,-1,411
28,1020000000000,-1,175
33,1020000000000,553,-1
38,1020000000000,409,-1
40,1020000000000,-1,596
45,1020000000000,-1,587
46,1020000000000,-1,274
49,1020000000000,-1,609
53,1020000000000,-1,136
54,1020000000000,483,-1
58,1020000000000,-1,377
59,1020000000000,-1,26
61,1020000000000,-1,285
68,1020000000000,-1,326
70,1020000000000,-1,586
82,1020000000000,384,-1
84,1020000000000,352,-1
85,1020000000000,-1,578
95,1020000000000,-1,84
97,1020000000000,108,-1
0,1025000000000,-1,385
4,1025000000000,365,-1
7,1025000000000,546,-1
10,1025000000000,-1,561
