625,626,0,0,71226164,142452213,71226164,71226049,142452213,YES
625,626,1,5000000000,5071094555,5142189131,71094555,71094576,142189131,YES
625,626,2,10000000000,10070968799,10141937733,70968799,70968934,141937733,YES
625,626,3,15000000000,15070848660,15141697566,70848660,70848906,141697566,YES
625,626,4,20000000000,20070733985,20141468319,70733985,70734334,141468319,YES
625,626,5,25000000000,25070624635,25141249702,70624635,70625067,141249702,YES
625,626,6,30000000000,30070520519,30141041560,70520519,70521041,141041560,YES
625,626,7,35000000000,35070421584,35140843764,70421584,70422180,140843764,YES
625,626,8,40000000000,40070327818,40140656280,70327818,70328462,140656280,YES
625,626,9,45000000000,45070239257,45140479223,70239257,70239966,140479223,YES
625,626,10,50000000000,50070155973,50140312712,70155973,70156739,140312712,YES
625,626,11,55000000000,55070078084,55140156985,70078084,70078901,140156985,YES
625,626,12,60000000000,60070005734,60140012334,70005734,70006600,140012334,YES
625,626,13,65000000000,65063596565,65127193114,63596565,63596549,127193114,YES
625,626,14,70000000000,70063551869,70127103835,63551869,63551966,127103835,YES
625,626,15,75000000000,75063517047,75127034301,63517047,63517254,127034301,YES
625,626,16,80000000000,80063492396,80126985108,63492396,63492712,126985108,YES
625,626,17,85000000000,85063478175,85126956774,63478175,63478599,126956774,YES
625,626,18,90000000000,90067516197,90135029071,67516197,67512874,135029071,YES
625,626,19,95000000000,95067340281,95134677274,67340281,67336993,134677274,YES
625,626,20,100000000000,100073679430,100147401080,73679430,73721650,147401080,YES
625,626,21,105000000000,105073566023,105147129551,73566023,73563528,147129551,YES
625,626,22,110000000000,110073462080,110152416836,73462080,78954756,152416836,YES
625,626,23,115000000000,115073368026,115146733714,73368026,73365688,146733714,YES
625,626,24,120000000000,120073284231,120146566216,73284231,73281985,146566216,YES
625,626,25,125000000000,125073211028,125149478662,73211028,76267634,149478662,YES
625,626,26,130000000000,130073148685,130156092374,73148685,82943689,156092374,YES
625,626,27,135000000000,135073097422,135146192934,73097422,73095512,146192934,YES
625,626,28,140000000000,140073057399,140146113015,73057399,73055616,146113015,YES
625,626,29,145000000000,145076152020,145149179106,76152020,73027086,149179106,YES
625,626,30,150000000000,150073011549,150146021605,73011549,73010056,146021605,YES
625,626,31,155000000000,155073005879,155146010426,73005879,73004547,146010426,YES
625,626,32,160000000000,160073011782,160146022401,73011782,73010619,146022401,YES
625,626,33,165000000000,165073029280,165146057574,73029280,73028294,146057574,YES
625,626,34,170000000000,170075308001,170151009396,75308001,75701395,151009396,YES
625,626,35,175000000000,175073099063,175146197538,73099063,73098475,146197538,YES
625,626,36,180000000000,180073151283,180146302189,73151283,73150906,146302189,YES
625,626,37,185000000000,185073214946,185149829209,73214946,76614263,149829209,YES
625,626,38,190000000000,190073289904,190146579868,73289904,73289964,146579868,YES
625,626,39,195000000000,195073375960,195148229137,73375960,74853177,148229137,YES
625,626,40,200000000000,200080743542,200154217032,80743542,73473490,154217032,YES
625,626,41,205000000000,205073580212,205147161152,73580212,73580940,147161152,YES
625,626,42,210000000000,210073697677,210147396297,73697677,73698620,147396297,YES
625,626,43,215000000000,215074933037,215148751413,74933037,73818376,148751413,YES
625,626,44,220000000000,220073928249,220147857427,73928249,73929178,147857427,YES
625,626,45,225000000000,225074047510,225148096164,74047510,74048654,148096164,YES
625,626,46,230000000000,230075722228,230149898443,75722228,74176215,149898443,YES
625,626,47,235000000000,235077560906,235151872263,77560906,74311357,151872263,YES
625,626,48,240000000000,240074451761,240148905139,74451761,74453378,148905139,YES
625,626,49,245000000000,245071464949,245142930091,71464949,71465142,142930091,YES
625,626,50,250000000000,250071343713,250142687728,71343713,71344015,142687728,YES
625,626,51,255000000000,255071227347,255142455088,71227347,71227741,142455088,YES
625,626,52,260000000000,260071115665,260142231804,71115665,71116139,142231804,YES
625,626,53,265000000000,265071008533,265142017621,71008533,71009088,142017621,YES
